102;Пионерская,Пионерской;{"name": "Пионерская"}
103;Планерная,Планерной;{"name": "Планерная"}
104;Площадь Ильича;{"name": "Площадь Ильича"}
105;Площадь Революции;{"name": "Площадь Революции"}
106;Полежаевская,Полежаевской;{"name": "Полежаевская"}
107;Полянка;{"name": "Полянка"}
108;Пражская,Пражской;{"name": "Пражская"}
109;Преображенская площадь,Преображенской площадь;{"name": "Преображенская площадь"}
110;Пролетарская,Пролетарской;{"name": "Пролетарская"}
111;Проспект Вернадского;{"name": "Проспект Вернадского"}
112;Проспект Мира;{"name": "Проспект Мира"}
113;Профсоюзная,Профсоюзной;{"name": "Профсоюзная"}
114;Пушкинская,Пушкинской;{"name": "Пушкинская"}
115;Пятницкое шоссе,Пятницком шоссе;{"name": "Пятницкое шоссе"}
116;Речной вокзал;{"name": "Речной вокзал"}
117;Рижская,Рижской;{"name": "Рижская"}
118;Римская,Римской;{"name": "Римская"}
119;Румянцево;{"name": "Румянцево"}
120;Рязанский проспект;{"name": "Рязанский проспект"}
121;Савеловская,Савеловской;{"name": "Савеловская"}
122;Саларьево;{"name": "Саларьево"}
123;Свиблово;{"name": "Свиблово"}
124;Севастопольская,Севастопольской;{"name": "Севастопольская"}
125;Семеновская,Семеновской;{"name": "Семеновская"}
126;Серпуховская,Серпуховской;{"name": "Серпуховская"}
127;Славянский бульвар;{"name": "Славянский бульвар"}
128;Смоленская,Смоленской;{"name": "Смоленская"}
129;Сокол;{"name": "Сокол"}
130;Сокольники,Сокольниках;{"name": "Сокольники"}
131;Спартак;{"name": "Спартак"}
132;Спортивная,Спортивной;{"name": "Спортивная"}
133;Сретенский бульвар;{"name": "Сретенский бульвар"}
134;Строгино;{"name": "Строгино"}
135;Студенческая,Студенческой;{"name": "Студенческая"}
136;Сухаревская,Сухаревской;{"name": "Сухаревская"}
137;Сходненская,Сходненской;{"name": "Сходненская"}
138;Таганская,Таганской;{"name": "Таганская"}
139;Текстильщики,Текстильщиках;{"name": "Текстильщики"}
140;Теплый стан;{"name": "Теплый стан"}
141;Тверская,Тверской;{"name": "Тверская"}
142;Театральная,Театральной;{"name": "Театральная"}
143;Тимирязевская,Тимирязевской;{"name": "Тимирязевская"}
144;Третьяковская,Третьяковской;{"name": "Третьяковская"}
145;Тропарёво;{"name": "Тропарёво"}
146;Трубная,Трубной;{"name": "Трубная"}
147;Тульская,Тульской;{"name": "Тульская"}
148;Тургеневская,Тургеневской;{"name": "Тургеневская"}
149;Тушинская,Тушинской;{"name": "Тушинская"}
150;Улица 1905 года;{"name": "Улица 1905 года"}
151;Улица Горчакова;{"name": "Улица Горчакова"}
152;Улица Скобелевская;{"name": "Улица Скобелевская"}
153;Улица Старокачаловская;{"name": "Улица Старокачаловская"}
154;Улица академика Янгеля;{"name": "Улица академика Янгеля"}
155;Университет;{"name": "Университет"}
156;Филевский парк;{"name": "Филевский парк"}
157;Фили,Филях;{"name": "Фили"}
158;Царицыно,Царицыне;{"name": "Царицыно"}
159;Фрунзенская,Фрунзенской;{"name": "Фрунзенская"}
160;Цветной бульвар;{"name": "Цветной бульвар"}
161;Черкизовская,Черкизовской;{"name": "Черкизовская"}
162;Чертановская,Чертановской;{"name": "Чертановская"}
163;Чеховская,Чеховской;{"name": "Чеховская"}
164;Чистые пруды,Чистых прудах;{"name": "Чистые пруды"}
165;Чкаловская,Чкаловской;{"name": "Чкаловская"}
166;Шаболовская,Шаболовской;{"name": "Шаболовская"}
167;ШипиловскаяШ,Шипиловской;{"name": "Шипиловская"}
168;Шоссе Энтузиастов;{"name": "Шоссе Энтузиастов"}
169;Щелковская,Щелковской;{"name": "Щелковская"}
170;Щукинская,Щукинской;{"name": "Щукинская"}
171;Электрозаводская,Электрозаводской;{"name": "Электрозаводская"}
172;Юго-Западная,Юго Западная,Юго-Западной,Юго Западной;{"name": "Юго-Западная"}
173;Южная,Южной;{"name": "Южная"}
174;Ясенево;{"name": "Ясенево"}
